postcode,szzcd,district
681688,CK,23
681689,CK,23
681690,CK,23
681691,CK,23
681692,CK,23
682296,CK,23
682297,CK,23
682476,CK,23
682484,CK,23
682485,CK,23
682487,CK,23
682488,CK,23
682490,CK,23
682672,CK,23
682683,CK,23
682684,CK,23
682685,CK,23
682686,CK,23
682687,CK,23
682688,CK,23
682689,CK,23
682690,CK,23
682691,CK,23
682692,CK,23
682787,CK,23
683296,CK,23
683297,CK,23
683476,CK,23
683484,CK,23
683485,CK,23
683487,CK,23
683490,CK,23
683683,CK,23
683684,CK,23
683685,CK,23
683686,CK,23
683687,CK,23
683688,CK,23
683690,CK,23
684296,CK,23
684297,CK,23
684476,CK,23
684484,CK,23
684485,CK,23
684489,CK,23
684684,CK,23
684686,CK,23
684687,CK,23
684690,CK,23
685296,CK,23
730001,WD,25
730002,WD,25
730003,WD,25
730004,WD,25
730005,WD,25
730006,WD,25
730007,WD,25
730008,WD,25
730009,WD,25
730010,WD,25
730011,WD,25
730012,WD,25
730013,WD,25
730015,WD,25
730016,WD,25
730017,WD,25
730018,WD,25
730019,WD,25
730022,WD,25
730023,WD,25
730024,WD,25
730025,WD,25
730026,WD,25
730027,WD,25
730028,WD,25
730029,WD,25
730030,WD,25
730031,WD,25
730032,WD,25
730033,WD,25
730034,WD,25
730035,WD,25
730036,WD,25
730037,WD,25
730101,WD,25
730102,WD,25
730103,WD,25
730104,WD,25
730105,WD,25
730106,WD,25
730107,WD,25
730108,WD,25
730109,WD,25
730110,WD,25
730111,WD,25
730112,WD,25
730113,WD,25
730114,WD,25
730115,WD,25
730116,WD,25
730117,WD,25
730118,WD,25
730119,WD,25
730120,WD,25
730121,WD,25
730122,WD,25
730123,WD,25
730124,WD,25
730125,WD,25
730126,WD,25
730127,WD,25
730128,WD,25
730129,WD,25
730130,WD,25
730131,WD,25
730132,WD,25
730133,WD,25
730134,WD,25
730135,WD,25
730136,WD,25
730137,WD,25
730138,WD,25
730139,WD,25
730140,WD,25
730141,WD,25
730142,WD,25
730143,WD,25
730144,WD,25
730145,WD,25
730146,WD,25
730147,WD,25
730148,WD,25
730149,WD,25
730150,WD,25
730151,WD,25
730152,WD,25
730153,WD,25
730154,WD,25
730155,WD,25
730156,WD,25
730157,WD,25
730158,WD,25
730159,WD,25
730160,WD,25
730161,WD,25
730162,WD,25
730163,WD,25
730164,WD,25
730165,WD,25
730166,WD,25
730167,WD,25
730168,WD,25
730169,WD,25
730170,WD,25
730171,WD,25
730172,WD,25
730173,WD,25
730174,WD,25
730175,WD,25
730176,WD,25
730177,WD,25
730178,WD,25
730179,WD,25
730201,WD,25
730202,WD,25
730203,WD,25
730204,WD,25
730205,WD,25
730206,WD,25
730212,WD,25
730213,WD,25
730214,WD,25
730215,WD,25
730216,WD,25
730217,WD,25
730218,WD,25
730301,WD,25
730302,WD,25
730303,WD,25
730304,WD,25
730306,WD,25
730307,WD,25
730308,WD,25
730309,WD,25
730310,WD,25
730311,WD,25
730312,WD,25
730313,WD,25
730314,WD,25
730315,WD,25
730316,WD,25
730317,WD,25
730318,WD,25
730319,WD,25
730320,WD,25
730321,WD,25
730322,WD,25
730323,WD,25
730324,WD,25
730325,WD,25
730326,WD,25
730327,WD,25
730328,WD,25
730329,WD,25
730330,WD,25
730331,WD,25
730332,WD,25
730333,WD,25
730334,WD,25
730335,WD,25
730336,WD,25
730337,WD,25
730338,WD,25
730339,WD,25
730340,WD,25
730341,WD,25
730342,WD,25
730343,WD,25
730344,WD,25
730345,WD,25
730346,WD,25
730347,WD,25
730348,WD,25
730349,WD,25
730350,WD,25
730351,WD,25
730352,WD,25
730353,WD,25
730354,WD,25
730355,WD,25
730356,WD,25
730357,WD,25
730358,WD,25
730359,WD,25
730360,WD,25
730361,WD,25
730362,WD,25
730363,WD,25
730364,WD,25
730365,WD,25
730366,WD,25
730367,WD,25
730368,WD,25
730369,WD,25
730370,WD,25
730371,WD,25
730401,WD,25
730402,WD,25
730403,WD,25
730404,WD,25
730405,WD,25
730406,WD,25
730408,WD,25
730409,WD,25
730410,WD,25
730411,WD,25
730412,WD,25
730413,WD,25
730414,WD,25
730415,WD,25
730416,WD,25
730417,WD,25
730418,WD,25
730419,WD,25
730420,WD,25
730421,WD,25
730424,WD,25
730425,WD,25
730426,WD,25
730427,WD,25
730428,WD,25
730429,WD,25
730436,WD,25
730437,WD,25
730501,WD,25
730502,WD,25
730503,WD,25
730504,WD,25
730505,WD,25
730506,WD,25
730507,WD,25
730508,WD,25
730509,WD,25
730510,WD,25
730511,WD,25
730512,WD,25
730513,WD,25
730514,WD,25
730515,WD,25
730516,WD,25
730517,WD,25
730518,WD,25
730519,WD,25
730520,WD,25
730521,WD,25
730522,WD,25
730523,WD,25
730524,WD,25
730525,WD,25
730526,WD,25
730527,WD,25
730528,WD,25
730529,WD,25
730530,WD,25
730531,WD,25
730532,WD,25
730533,WD,25
730534,WD,25
730535,WD,25
730536,WD,25
730537,WD,25
730538,WD,25
730539,WD,25
730540,WD,25
730541,WD,25
730542,WD,25
730543,WD,25
730544,WD,25
730545,WD,25
730546,WD,25
730547,WD,25
730549,WD,25
730550,WD,25
730551,WD,25
730552,WD,25
730553,WD,25
730554,WD,25
730555,WD,25
730556,WD,25
730557,WD,25
730575,WD,25
730576,WD,25
730577,WD,25
730578,WD,25
730579,WD,25
730580,WD,25
730581,WD,25
730582,WD,25
730583,WD,25
730584,WD,25
730585,WD,25
730586,WD,25
730587,WD,25
730588,WD,25
730589,WD,25
730601,WD,25
730602,WD,25
730603,WD,25
730604,WD,25
730605,WD,25
730606,WD,25
730607,WD,25
730608,WD,25
730609,WD,25
730610,WD,25
730611,WD,25
730612,WD,25
730613,WD,25
730614,WD,25
730615,WD,25
730616,WD,25
730617,WD,25
730618,WD,25
730619,WD,25
730620,WD,25
730621,WD,25
730622,WD,25
730623,WD,25
730626,WD,25
730627,WD,25
730629,WD,25
730630,WD,25
730631,WD,25
730632,WD,25
730633,WD,25
730634,WD,25
730635,WD,25
730636,WD,25
730637,WD,25
730638,WD,25
730639,WD,25
730640,WD,25
730643,WD,25
730644,WD,25
730645,WD,25
730646,WD,25
730647,WD,25
730648,WD,25
730649,WD,25
730650,WD,25
730651,WD,25
730652,WD,25
730653,WD,25
730654,WD,25
730655,WD,25
730656,WD,25
730657,WD,25
730658,WD,25
730659,WD,25
730660,WD,25
730661,WD,25
730662,WD,25
730663,WD,25
730664,WD,25
730665,WD,25
730666,WD,25
730667,WD,25
730668,WD,25
730669,WD,25
730670,WD,25
730671,WD,25
730672,WD,25
730673,WD,25
730677,WD,25
730678,WD,25
730679,WD,25
730680,WD,25
730701,WD,25
730702,WD,25
730703,WD,25
730704,WD,25
730705,WD,25
730706,WD,25
730707,WD,25
730708,WD,25
730709,WD,25
730710,WD,25
730711,WD,25
730712,WD,25
730713,WD,25
730714,WD,25
730715,WD,25
730716,WD,25
730717,WD,25
730718,WD,25
730719,WD,25
730720,WD,25
730721,WD,25
730722,WD,25
730723,WD,25
730724,WD,25
730725,WD,25
730726,WD,25
730727,WD,25
730728,WD,25
730729,WD,25
730730,WD,25
730731,WD,25
730732,WD,25
730733,WD,25
730734,WD,25
730735,WD,25
730736,WD,25
730737,WD,25
730738,WD,25
730739,WD,25
730740,WD,25
730741,WD,25
730742,WD,25
730743,WD,25
730744,WD,25
730745,WD,25
730746,WD,25
730747,WD,25
730748,WD,25
730749,WD,25
730750,WD,25
730751,WD,25
730752,WD,25
730753,WD,25
730755,WD,25
730756,WD,25
730757,WD,25
730758,WD,25
730759,WD,25
730760,WD,25
730761,WD,25
730762,WD,25
730763,WD,25
730764,WD,25
730765,WD,25
730766,WD,25
730767,WD,25
730769,WD,25
730770,WD,25
730771,WD,25
730772,WD,25
730773,WD,25
730774,WD,25
730775,WD,25
730776,WD,25
730777,WD,25
730778,WD,25
730779,WD,25
730788,WD,25
730789,WD,25
730790,WD,25
730791,WD,25
730792,WD,25
730793,WD,25
730794,WD,25
730795,WD,25
730796,WD,25
730797,WD,25
730798,WD,25
730801,WD,25
730802,WD,25
730803,WD,25
730804,WD,25
730805,WD,25
730807,WD,25
730808,WD,25
730809,WD,25
730810,WD,25
730816,WD,25
730817,WD,25
730818,WD,25
730819,WD,25
730820,WD,25
730821,WD,25
730822,WD,25
730823,WD,25
730824,WD,25
730825,WD,25
730826,WD,25
730827,WD,25
730828,WD,25
730829,WD,25
730830,WD,25
730831,WD,25
730832,WD,25
730833,WD,25
730834,WD,25
730835,WD,25
730836,WD,25
730837,WD,25
730838,WD,25
730839,WD,25
730840,WD,25
730841,WD,25
730842,WD,25
730843,WD,25
730844,WD,25
730845,WD,25
730846,WD,25
730847,WD,25
730848,WD,25
730849,WD,25
730850,WD,25
730851,WD,25
730852,WD,25
730853,WD,25
730854,WD,25
730855,WD,25
730856,WD,25
730857,WD,25
730858,WD,25
730859,WD,25
730860,WD,25
730861,WD,25
730862,WD,25
730863,WD,25
730864,WD,25
730865,WD,25
730866,WD,25
730867,WD,25
730868,WD,25
730869,WD,25
730870,WD,25
730871,WD,25
730872,WD,25
730873,WD,25
730874,WD,25
730875,WD,25
730876,WD,25
730877,WD,25
730878,WD,25
730879,WD,25
730880,WD,25
730881,WD,25
730882,WD,25
730891,WD,25
730892,WD,25
730893,WD,25
730894,WD,25
730895,WD,25
730896,WD,25
730897,WD,25
730898,WD,25
730899,WD,25
731001,WD,25
731002,WD,25
731012,WD,25
731502,WD,25
731569,WD,25
731570,WD,25
731571,WD,25
731572,WD,25
731624,WD,25
731625,WD,25
731628,WD,25
731681,WD,25
731682,WD,25
731683,WD,25
731684,WD,25
731686,WD,25
731687,WD,25
731688,WD,25
731689,WD,25
731690,WD,25
731754,WD,25
731764,WD,25
731780,WD,25
731782,WD,25
731891,WD,25
731892,WD,25
731893,WD,25
731894,WD,25
731895,WD,25
731896,WD,25
731897,WD,25
731898,WD,25
731899,WD,25
732005,WD,25
732012,WD,25
732569,WD,25
732570,WD,25
732571,WD,25
732572,WD,25
732624,WD,25
732625,WD,25
732628,WD,25
732681,WD,25
732682,WD,25
732683,WD,25
732684,WD,25
732685,WD,25
732686,WD,25
732687,WD,25
732688,WD,25
732689,WD,25
732690,WD,25
732886,WD,25
732887,WD,25
732893,WD,25
732894,WD,25
732895,WD,25
732896,WD,25
732897,WD,25
732899,WD,25
733012,WD,25
733570,WD,25
733571,WD,25
733681,WD,25
733682,WD,25
733683,WD,25
733684,WD,25
733685,WD,25
733686,WD,25
733687,WD,25
733688,WD,25
733689,WD,25
733690,WD,25
733786,WD,25
733787,WD,25
733788,WD,25
733893,WD,25
733894,WD,25
734681,WD,25
734682,WD,25
734683,WD,25
734684,WD,25
734688,WD,25
734689,WD,25
734690,WD,25
734786,WD,25
734787,WD,25
734788,WD,25
735688,WD,25
735689,WD,25
735690,WD,25
735786,WD,25
735787,WD,25
735788,WD,25
736688,WD,25
736689,WD,25
736690,WD,25
736786,WD,25
750300,SB,27
750302,SB,27
750303,SB,27
750304,SB,27
750305,SB,27
750306,SB,27
750307,SB,27
750308,SB,27
750309,SB,27
750310,SB,27
750311,SB,27
750312,SB,27
750313,SB,27
750314,SB,27
750315,SB,27
750316,SB,27
750317,SB,27
750318,SB,27
750319,SB,27
750320,SB,27
750321,SB,27
750322,SB,27
750323,SB,27
750324,SB,27
750325,SB,27
750326,SB,27
750327,SB,27
750328,SB,27
750329,SB,27
750330,SB,27
750331,SB,27
750332,SB,27
750333,SB,27
750334,SB,27
750335,SB,27
750336,SB,27
750337,SB,27
750338,SB,27
750341,SB,27
750357,SB,27
750359,SB,27
750401,SB,27
750402,SB,27
750403,SB,27
750404,SB,27
750405,SB,27
750406,SB,27
750407,SB,27
750408,SB,27
750409,SB,27
750410,SB,27
750411,SB,27
750412,SB,27
750413,SB,27
750414,SB,27
750415,SB,27
750416,SB,27
750417,SB,27
750418,SB,27
750419,SB,27
750420,SB,27
750421,SB,27
750422,SB,27
750423,SB,27
750424,SB,27
750425,SB,27
750462,SB,27
750467,SB,27
750469,SB,27
750470,SB,27
750471,SB,27
750472,SB,27
750473,SB,27
750474,SB,27
750475,SB,27
750476,SB,27
750477,SB,27
750478,SB,27
750479,SB,27
750480,SB,27
750481,SB,27
750482,SB,27
750483,SB,27
750484,SB,27
750485,SB,27
750486,SB,27
750487,SB,27
750488,SB,27
750489,SB,27
750490,SB,27
750491,SB,27
750492,SB,27
750493,SB,27
750512,SB,27
750513,SB,27
751339,SB,27
751340,SB,27
751341,SB,27
751350,SB,27
751351,SB,27
751352,SB,27
751353,SB,27
751354,SB,27
751355,SB,27
751356,SB,27
751357,SB,27
751359,SB,27
751360,SB,27
751466,SB,27
751467,SB,27
751468,SB,27
751469,SB,27
751501,SB,27
751502,SB,27
751503,SB,27
751504,SB,27
751506,SB,27
751507,SB,27
751508,SB,27
751509,SB,27
751510,SB,27
751588,SB,27
751589,SB,27
751590,SB,27
751591,SB,27
751592,SB,27
751593,SB,27
752339,SB,27
752340,SB,27
752341,SB,27
752350,SB,27
752351,SB,27
752352,SB,27
752353,SB,27
752354,SB,27
752356,SB,27
752357,SB,27
752359,SB,27
752360,SB,27
752466,SB,27
752467,SB,27
752468,SB,27
752469,SB,27
752501,SB,27
752503,SB,27
752504,SB,27
752507,SB,27
752508,SB,27
752509,SB,27
752510,SB,27
752588,SB,27
752589,SB,27
752590,SB,27
752592,SB,27
752593,SB,27
753350,SB,27
753351,SB,27
753352,SB,27
753353,SB,27
753354,SB,27
753356,SB,27
753357,SB,27
753359,SB,27
753360,SB,27
753466,SB,27
753468,SB,27
753501,SB,27
753503,SB,27
753504,SB,27
753507,SB,27
753508,SB,27
753588,SB,27
753589,SB,27
753590,SB,27
753592,SB,27
754351,SB,27
754354,SB,27
754466,SB,27
754468,SB,27
754501,SB,27
754504,SB,27
754507,SB,27
754589,SB,27
760101,YS,27
760103,YS,27
760106,YS,27
760107,YS,27
760108,YS,27
760109,YS,27
760110,YS,27
760111,YS,27
760112,YS,27
760113,YS,27
760114,YS,27
760115,YS,27
760116,YS,27
760117,YS,27
760118,YS,27
760119,YS,27
760120,YS,27
760121,YS,27
760122,YS,27
760123,YS,27
760124,YS,27
760125,YS,27
760126,YS,27
760127,YS,27
760128,YS,27
760129,YS,27
760130,YS,27
760131,YS,27
760132,YS,27
760133,YS,27
760134,YS,27
760135,YS,27
760136,YS,27
760137,YS,27
760138,YS,27
760139,YS,27
760140,YS,27
760141,YS,27
760142,YS,27
760143,YS,27
760144,YS,27
760145,YS,27
760146,YS,27
760147,YS,27
760148,YS,27
760149,YS,27
760150,YS,27
760151,YS,27
760152,YS,27
760153,YS,27
760154,YS,27
760155,YS,27
760156,YS,27
760157,YS,27
760158,YS,27
760159,YS,27
760160,YS,27
760161,YS,27
760162,YS,27
760165,YS,27
760166,YS,27
760167,YS,27
760170,YS,27
760171,YS,27
760172,YS,27
760173,YS,27
760174,YS,27
760175,YS,27
760201,YS,27
760202,YS,27
760203,YS,27
760204,YS,27
760205,YS,27
760206,YS,27
760207,YS,27
760208,YS,27
760209,YS,27
760210,YS,27
760211,YS,27
760212,YS,27
760213,YS,27
760214,YS,27
760215,YS,27
760216,YS,27
760217,YS,27
760218,YS,27
760219,YS,27
760220,YS,27
760221,YS,27
760222,YS,27
760223,YS,27
760224,YS,27
760225,YS,27
760226,YS,27
760227,YS,27
760228,YS,27
760229,YS,27
760230,YS,27
760231,YS,27
760232,YS,27
760233,YS,27
760234,YS,27
760235,YS,27
760236,YS,27
760237,YS,27
760238,YS,27
760239,YS,27
760240,YS,27
760241,YS,27
760242,YS,27
760243,YS,27
760244,YS,27
760245,YS,27
760246,YS,27
760247,YS,27
760248,YS,27
760249,YS,27
760250,YS,27
760251,YS,27
760252,YS,27
760253,YS,27
760254,YS,27
760255,YS,27
760256,YS,27
760257,YS,27
760258,YS,27
760259,YS,27
760260,YS,27
760261,YS,27
760262,YS,27
760263,YS,27
760264,YS,27
760265,YS,27
760266,YS,27
760267,YS,27
760268,YS,27
760269,YS,27
760270,YS,27
760271,YS,27
760272,YS,27
760273,YS,27
760274,YS,27
760275,YS,27
760276,YS,27
760277,YS,27
760278,YS,27
760279,YS,27
760280,YS,27
760281,YS,27
760282,YS,27
760283,YS,27
760284,YS,27
760285,YS,27
760286,YS,27
760287,YS,27
760288,YS,27
760289,YS,27
760291,YS,27
760292,YS,27
760293,YS,27
760296,YS,27
760297,YS,27
760298,YS,27
760299,YS,27
760302,YS,27
760303,YS,27
760304,YS,27
760305,YS,27
760306,YS,27
760308,YS,27
760309,YS,27
760310,YS,27
760311,YS,27
760312,YS,27
760314,YS,27
760320,YS,27
760321,YS,27
760322,YS,27
760323,YS,27
760324,YS,27
760325,YS,27
760326,YS,27
760327,YS,27
760328,YS,27
760329,YS,27
760330,YS,27
760331,YS,27
760332,YS,27
760343,YS,27
760344,YS,27
760345,YS,27
760346,YS,27
760349,YS,27
760350,YS,27
760351,YS,27
760352,YS,27
760353,YS,27
760354,YS,27
760355,YS,27
760356,YS,27
760357,YS,27
760358,YS,27
760359,YS,27
760360,YS,27
760361,YS,27
760362,YS,27
760363,YS,27
760364,YS,27
760365,YS,27
760366,YS,27
760367,YS,27
760386,YS,27
760387,YS,27
760388,YS,27
760389,YS,27
760390,YS,27
760391,YS,27
760392,YS,27
760393,YS,27
760394,YS,27
760395,YS,27
760396,YS,27
760397,YS,27
760398,YS,27
760399,YS,27
760401,YS,27
760402,YS,27
760403,YS,27
760404,YS,27
760405,YS,27
760406,YS,27
760407,YS,27
760408,YS,27
760409,YS,27
760410,YS,27
760411,YS,27
760412,YS,27
760413,YS,27
760415,YS,27
760416,YS,27
760419,YS,27
760423,YS,27
760425,YS,27
760427,YS,27
760433,YS,27
760435,YS,27
760436,YS,27
760437,YS,27
760438,YS,27
760439,YS,27
760440,YS,27
760442,YS,27
760443,YS,27
760445,YS,27
760446,YS,27
760448,YS,27
760449,YS,27
760450,YS,27
760451,YS,27
760452,YS,27
760453,YS,27
760454,YS,27
760455,YS,27
760456,YS,27
760457,YS,27
760458,YS,27
760459,YS,27
760602,YS,27
760603,YS,27
760604,YS,27
760605,YS,27
760606,YS,27
760607,YS,27
760608,YS,27
760609,YS,27
760610,YS,27
760611,YS,27
760612,YS,27
760613,YS,27
760614,YS,27
760615,YS,27
760616,YS,27
760617,YS,27
760618,YS,27
760619,YS,27
760620,YS,27
760621,YS,27
760622,YS,27
760624,YS,27
760625,YS,27
760626,YS,27
760627,YS,27
760628,YS,27
760629,YS,27
760630,YS,27
760631,YS,27
760632,YS,27
760633,YS,27
760634,YS,27
760635,YS,27
760636,YS,27
760637,YS,27
760638,YS,27
760639,YS,27
760640,YS,27
760641,YS,27
760642,YS,27
760643,YS,27
760644,YS,27
760645,YS,27
760646,YS,27
760647,YS,27
760650,YS,27
760651,YS,27
760652,YS,27
760653,YS,27
760654,YS,27
760655,YS,27
760656,YS,27
760657,YS,27
760658,YS,27
760659,YS,27
760660,YS,27
760661,YS,27
760662,YS,27
760663,YS,27
760664,YS,27
760665,YS,27
760666,YS,27
760701,YS,27
760702,YS,27
760703,YS,27
760704,YS,27
760705,YS,27
760706,YS,27
760707,YS,27
760708,YS,27
760709,YS,27
760710,YS,27
760711,YS,27
760712,YS,27
760713,YS,27
760714,YS,27
760715,YS,27
760716,YS,27
760717,YS,27
760718,YS,27
760719,YS,27
760720,YS,27
760721,YS,27
760722,YS,27
760723,YS,27
760724,YS,27
760725,YS,27
760726,YS,27
760727,YS,27
760728,YS,27
760729,YS,27
760730,YS,27
760731,YS,27
760732,YS,27
760733,YS,27
760734,YS,27
760735,YS,27
760736,YS,27
760737,YS,27
760738,YS,27
760739,YS,27
760740,YS,27
760741,YS,27
760742,YS,27
760743,YS,27
760744,YS,27
760745,YS,27
760746,YS,27
760747,YS,27
760748,YS,27
760749,YS,27
760750,YS,27
760751,YS,27
760752,YS,27
760753,YS,27
760754,YS,27
760755,YS,27
760756,YS,27
760757,YS,27
760758,YS,27
760759,YS,27
760760,YS,27
760761,YS,27
760762,YS,27
760763,YS,27
760764,YS,27
760765,YS,27
760766,YS,27
760767,YS,27
760768,YS,27
760769,YS,27
760770,YS,27
760771,YS,27
760772,YS,27
760773,YS,27
760774,YS,27
760775,YS,27
760776,YS,27
760777,YS,27
760778,YS,27
760779,YS,27
760780,YS,27
760781,YS,27
760782,YS,27
760783,YS,27
760784,YS,27
760785,YS,27
760786,YS,27
760787,YS,27
760788,YS,27
760789,YS,27
760790,YS,27
760791,YS,27
760792,YS,27
760793,YS,27
760794,YS,27
760795,YS,27
760796,YS,27
760797,YS,27
760798,YS,27
760799,YS,27
760800,YS,27
760801,YS,27
760802,YS,27
760803,YS,27
760804,YS,27
760805,YS,27
760806,YS,27
760807,YS,27
760808,YS,27
760809,YS,27
760810,YS,27
760811,YS,27
760812,YS,27
760816,YS,27
760817,YS,27
760819,YS,27
760820,YS,27
760821,YS,27
760822,YS,27
760823,YS,27
760824,YS,27
760825,YS,27
760826,YS,27
760827,YS,27
760828,YS,27
760829,YS,27
760830,YS,27
760832,YS,27
760833,YS,27
760834,YS,27
760835,YS,27
760836,YS,27
760837,YS,27
760838,YS,27
760839,YS,27
760840,YS,27
760841,YS,27
760844,YS,27
760846,YS,27
760848,YS,27
760849,YS,27
760850,YS,27
760851,YS,27
760852,YS,27
760853,YS,27
760854,YS,27
760855,YS,27
760858,YS,27
760859,YS,27
760860,YS,27
760861,YS,27
760862,YS,27
760863,YS,27
760864,YS,27
760865,YS,27
760866,YS,27
760867,YS,27
760868,YS,27
760870,YS,27
760871,YS,27
760872,YS,27
760873,YS,27
760874,YS,27
760875,YS,27
760876,YS,27
760877,YS,27
760878,YS,27
760879,YS,27
760880,YS,27
760926,YS,27
760927,YS,27
760928,YS,27
760930,YS,27
760931,YS,27
760932,YS,27
760935,YS,27
761115,YS,27
761350,YS,27
761355,YS,27
761633,YS,27
761636,YS,27
761637,YS,27
761640,YS,27
761645,YS,27
761663,YS,27
761664,YS,27
761666,YS,27
761795,YS,27
761796,YS,27
762115,YS,27
762701,YS,27
763115,YS,27
763316,YS,27
763317,YS,27
763318,YS,27
763333,YS,27
763334,YS,27
763335,YS,27
763336,YS,27
763342,YS,27
763348,YS,27
791403,SE,28
791404,SE,28
791405,SE,28
791406,SE,28
791407,SE,28
791408,SE,28
791409,SE,28
791410,SE,28
791411,SE,28
791412,SE,28
791413,SE,28
791414,SE,28
791415,SE,28
791416,SE,28
791430,SE,28
791432,SE,28
791433,SE,28
791434,SE,28
791435,SE,28
791436,SE,28
791438,SE,28
791439,SE,28
791440,SE,28
791441,SE,28
791443,SE,28
791445,SE,28
791446,SE,28
791447,SE,28
791448,SE,28
791450,SE,28
791451,SE,28
791452,SE,28
791453,SE,28
791469,SE,28
792403,SE,28
792404,SE,28
792405,SE,28
792406,SE,28
792407,SE,28
792408,SE,28
792409,SE,28
792410,SE,28
792411,SE,28
792412,SE,28
792413,SE,28
792414,SE,28
792415,SE,28
792416,SE,28
792430,SE,28
792432,SE,28
792433,SE,28
792434,SE,28
792435,SE,28
792436,SE,28
792438,SE,28
792439,SE,28
792440,SE,28
792441,SE,28
792443,SE,28
792445,SE,28
792446,SE,28
792447,SE,28
792448,SE,28
792450,SE,28
792451,SE,28
792452,SE,28
792453,SE,28
792469,SE,28
792472,SE,28
793403,SE,28
793405,SE,28
793406,SE,28
793408,SE,28
793410,SE,28
793415,SE,28
793416,SE,28
793430,SE,28
793435,SE,28
793436,SE,28
793439,SE,28
793440,SE,28
793441,SE,28
793443,SE,28
793446,SE,28
793450,SE,28
793453,SE,28
793468,SE,28
793469,SE,28
793471,SE,28
793472,SE,28
794403,SE,28
794430,SE,28
794436,SE,28
794441,SE,28
794453,SE,28
820111,PG,19
820112,PG,19
820114,PG,19
820115,PG,19
820116,PG,19
820117,PG,19
820118,PG,19
820130,PG,19
820132,PG,19
820133,PG,19
820134,PG,19
820135,PG,19
820138,PG,19
820178,PG,19
820181,PG,19
820182,PG,19
820183,PG,19
820184,PG,19
820185,PG,19
820186,PG,19
820187,PG,19
820188,PG,19
820190,PG,19
820191,PG,19
820192,PG,19
820193,PG,19
820293,PG,19
820294,PG,19
820295,PG,19
820296,PG,19
820297,PG,19
820298,PG,19
820299,PG,19
820643,PG,19
820645,PG,19
820646,PG,19
820647,PG,19
820648,PG,19
820649,PG,19
820651,PG,19
820652,PG,19
821101,PG,19
821102,PG,19
821103,PG,19
821104,PG,19
821105,PG,19
821106,PG,19
821107,PG,19
821109,PG,19
821110,PG,19
821126,PG,19
821128,PG,19
821160,PG,19
821161,PG,19
821162,PG,19
821163,PG,19
821165,PG,19
821166,PG,19
821167,PG,19
821168,PG,19
821169,PG,19
821170,PG,19
821171,PG,19
821172,PG,19
821173,PG,19
821174,PG,19
821175,PG,19
821176,PG,19
821195,PG,19
821196,PG,19
821197,PG,19
821199,PG,19
821201,PG,19
821202,PG,19
821203,PG,19
821204,PG,19
821205,PG,19
821206,PG,19
821207,PG,19
821208,PG,19
821209,PG,19
821210,PG,19
821211,PG,19
821212,PG,19
821213,PG,19
821258,PG,19
821259,PG,19
821260,PG,19
821261,PG,19
821264,PG,19
821265,PG,19
821266,PG,19
821267,PG,19
821268,PG,19
821269,PG,19
821270,PG,19
821271,PG,19
821272,PG,19
821273,PG,19
821274,PG,19
821288,PG,19
821289,PG,19
821301,PG,19
821302,PG,19
821303,PG,19
821305,PG,19
821306,PG,19
821312,PG,19
821313,PG,19
821601,PG,19
821602,PG,19
821603,PG,19
821604,PG,19
821612,PG,19
821613,PG,19
821614,PG,19
821615,PG,19
821617,PG,19
821618,PG,19
821619,PG,19
821621,PG,19
821622,PG,19
821623,PG,19
821624,PG,19
821632,PG,19
821633,PG,19
821635,PG,19
821636,PG,19
821637,PG,19
821638,PG,19
821641,PG,19
821642,PG,19
821665,PG,19
821666,PG,19
821667,PG,19
821671,PG,19
821672,PG,19
821673,PG,19
822101,PG,19
822102,PG,19
822103,PG,19
822104,PG,19
822105,PG,19
822106,PG,19
822107,PG,19
822109,PG,19
822110,PG,19
822126,PG,19
822128,PG,19
822160,PG,19
822161,PG,19
822162,PG,19
822163,PG,19
822165,PG,19
822166,PG,19
822167,PG,19
822168,PG,19
822169,PG,19
822170,PG,19
822171,PG,19
822172,PG,19
822173,PG,19
822174,PG,19
822175,PG,19
822176,PG,19
822195,PG,19
822196,PG,19
822197,PG,19
822199,PG,19
822201,PG,19
822202,PG,19
822203,PG,19
822204,PG,19
822207,PG,19
822208,PG,19
822209,PG,19
822210,PG,19
822211,PG,19
822212,PG,19
822213,PG,19
822258,PG,19
822259,PG,19
822260,PG,19
822261,PG,19
822265,PG,19
822266,PG,19
822267,PG,19
822268,PG,19
822269,PG,19
822270,PG,19
822271,PG,19
822272,PG,19
822273,PG,19
822274,PG,19
822288,PG,19
822289,PG,19
822301,PG,19
822302,PG,19
822303,PG,19
822305,PG,19
822306,PG,19
822308,PG,19
822312,PG,19
822313,PG,19
822601,PG,19
822602,PG,19
822603,PG,19
822604,PG,19
822612,PG,19
822613,PG,19
822614,PG,19
822615,PG,19
822617,PG,19
822618,PG,19
822619,PG,19
822621,PG,19
822622,PG,19
822623,PG,19
822624,PG,19
822632,PG,19
822633,PG,19
822635,PG,19
822636,PG,19
822637,PG,19
822638,PG,19
822641,PG,19
822642,PG,19
822665,PG,19
822666,PG,19
822667,PG,19
822671,PG,19
822672,PG,19
822673,PG,19
823101,PG,19
823102,PG,19
823103,PG,19
823105,PG,19
823106,PG,19
823107,PG,19
823109,PG,19
823110,PG,19
823126,PG,19
823128,PG,19
823167,PG,19
823168,PG,19
823169,PG,19
823170,PG,19
823171,PG,19
823172,PG,19
823173,PG,19
823174,PG,19
823175,PG,19
823176,PG,19
