postcode,subzone,district
542184,2302.0,19
542185,2302.0,19
542186,2302.0,19
542187,2302.0,19
542188,2302.0,19
542189,2302.0,19
542190,2302.0,19
542191,2302.0,19
542192,2302.0,19
542301,2304.0,19
542302,2304.0,19
542303,2304.0,19
542304,2304.0,19
542305,2304.0,19
542306,2304.0,19
542307,2304.0,19
542308,2304.0,19
542309,2304.0,19
542310,2304.0,19
542311,2304.0,19
542312,2304.0,19
542313,2304.0,19
542314,2304.0,19
542315,2304.0,19
542316,2304.0,19
542317,2304.0,19
542318,2304.0,19
542319,2304.0,19
542320,2304.0,19
542321,2304.0,19
542322,2304.0,19
542323,2304.0,19
542324,2304.0,19
542325,2304.0,19
542326,2304.0,19
542327,2304.0,19
542329,2304.0,19
542330,2304.0,19
542331,2304.0,19
542332,2304.0,19
542333,2304.0,19
542334,2304.0,19
542335,2304.0,19
542336,2304.0,19
543116,2302.0,19
543117,2302.0,19
543119,2302.0,19
543120,2302.0,19
543121,2302.0,19
543122,2302.0,19
543123,2302.0,19
543124,2302.0,19
543157,2302.0,19
543158,2302.0,19
543178,2302.0,19
543180,2302.0,19
543183,2302.0,19
543184,2302.0,19
543185,2302.0,19
543186,2302.0,19
543188,2302.0,19
543189,2302.0,19
543192,2302.0,19
543201,2303.0,19
543202,2303.0,19
543203,2303.0,19
543204,2303.0,19
543205,2303.0,19
543206,2303.0,19
543207,2303.0,19
543209,2303.0,19
543210,2303.0,19
543211,2303.0,19
543212,2303.0,19
543223,2303.0,19
543224,2303.0,19
543225,2303.0,19
543226,2303.0,19
543227,2303.0,19
543228,2303.0,19
543250,2303.0,19
543257,2303.0,19
543258,2303.0,19
543259,2303.0,19
543260,2303.0,19
543261,2303.0,19
543262,2303.0,19
543264,2303.0,19
543265,2303.0,19
543266,2303.0,19
543268,2303.0,19
543269,2303.0,19
543271,2303.0,19
543272,2303.0,19
543273,2303.0,19
543275,2303.0,19
543277,2303.0,19
543279,2303.0,19
543282,2303.0,19
543290,2303.0,19
543291,2303.0,19
543295,2303.0,19
543296,2303.0,19
543298,2303.0,19
543299,2303.0,19
543301,2304.0,19
543302,2304.0,19
543303,2304.0,19
543305,2304.0,19
543306,2304.0,19
543307,2304.0,19
543308,2304.0,19
543309,2304.0,19
543311,2304.0,19
543313,2304.0,19
543314,2304.0,19
543315,2304.0,19
543316,2304.0,19
543317,2304.0,19
543318,2304.0,19
543319,2304.0,19
543320,2304.0,19
543321,2304.0,19
543322,2304.0,19
543323,2304.0,19
543324,2304.0,19
543325,2304.0,19
543326,2304.0,19
543327,2304.0,19
543331,2304.0,19
543332,2304.0,19
543333,2304.0,19
543334,2304.0,19
543335,2304.0,19
543336,2304.0,19
544119,2302.0,19
544121,2302.0,19
544122,2302.0,19
544123,2302.0,19
544157,2302.0,19
544158,2302.0,19
544178,2302.0,19
544180,2302.0,19
544183,2302.0,19
544185,2302.0,19
544186,2302.0,19
544188,2302.0,19
544200,2303.0,19
544201,2303.0,19
544203,2303.0,19
544204,2303.0,19
544206,2303.0,19
544207,2303.0,19
544211,2303.0,19
544223,2303.0,19
544224,2303.0,19
544227,2303.0,19
544250,2303.0,19
544258,2303.0,19
544260,2303.0,19
544261,2303.0,19
544262,2303.0,19
544264,2303.0,19
544265,2303.0,19
544268,2303.0,19
544269,2303.0,19
544272,2303.0,19
544273,2303.0,19
544275,2303.0,19
544277,2303.0,19
544291,2303.0,19
544298,2303.0,19
544301,2304.0,19
544302,2304.0,19
544305,2304.0,19
544307,2304.0,19
544309,2304.0,19
544311,2304.0,19
544313,2304.0,19
544314,2304.0,19
544317,2304.0,19
544318,2304.0,19
544320,2304.0,19
544324,2304.0,19
544326,2304.0,19
544333,2304.0,19
544336,2304.0,19
544872,2003.0,19
544895,2003.0,19
544896,2003.0,19
544897,2003.0,19
544915,2003.0,19
544917,2003.0,19
544959,2003.0,19
544984,2003.0,19
544986,2003.0,19
544989,2003.0,19
544990,2003.0,19
544993,2003.0,19
545021,2003.0,19
545022,2003.0,19
545023,2003.0,19
545024,2003.0,19
545042,2003.0,19
545044,2003.0,19
545045,2003.0,19
545075,2003.0,19
545076,2003.0,19
545084,2003.0,19
545085,2003.0,19
545086,2003.0,19
545118,2302.0,19
545119,2302.0,19
545122,2302.0,19
545123,2302.0,19
545125,2302.0,19
545167,2302.0,19
545203,2303.0,19
545250,2303.0,19
545251,2303.0,19
545332,2003.0,19
545542,2404.0,19
545678,2003.0,19
546007,2003.0,19
546133,2003.0,19
546134,2003.0,19
546143,2003.0,19
546158,2003.0,19
546366,2003.0,19
546684,2003.0,19
546687,2003.0,19
546776,2003.0,19
546777,2003.0,19
546779,2003.0,19
546782,2003.0,19
546785,2003.0,19
546799,2003.0,19
546825,2003.0,19
547207,2303.0,19
547325,2003.0,19
547791,2404.0,19
547933,2003.0,19
548086,2003.0,19
548135,2003.0,19
548147,2003.0,19
548178,2003.0,19
548264,2305.0,19
548265,2305.0,19
548309,2003.0,19
548411,2003.0,19
548945,2003.0,19
549157,2003.0,19
549338,2003.0,19
549369,2003.0,19
549740,2003.0,19
550101,2403.0,19
550102,2403.0,19
550103,2403.0,19
550104,2403.0,19
550105,2403.0,19
550106,2403.0,19
550107,2403.0,19
550108,2403.0,19
550109,2403.0,19
550110,2403.0,19
550111,2403.0,19
550112,2403.0,19
550113,2403.0,19
550114,2403.0,19
550115,2403.0,19
550116,2403.0,19
550117,2403.0,19
550118,2403.0,19
550119,2403.0,19
550120,2403.0,19
550121,2403.0,19
550122,2403.0,19
550123,2403.0,19
550124,2403.0,19
550125,2403.0,19
550126,2403.0,19
550127,2403.0,19
550135,2403.0,19
550136,2403.0,19
550137,2403.0,19
550138,2403.0,19
550139,2403.0,19
550140,2403.0,19
550141,2403.0,19
550142,2403.0,19
550143,2403.0,19
550144,2403.0,19
550145,2403.0,19
550146,2403.0,19
550147,2403.0,19
550148,2403.0,19
550151,2403.0,19
550152,2403.0,19
550153,2403.0,19
550154,2403.0,19
550201,2404.0,19
550202,2404.0,19
550203,2404.0,19
550204,2404.0,19
550205,2404.0,19
550206,2404.0,19
550207,2404.0,19
550208,2404.0,19
550209,2404.0,19
550210,2404.0,19
550211,2404.0,19
550212,2404.0,19
550213,2404.0,19
550214,2404.0,19
550215,2404.0,19
550216,2404.0,19
550217,2404.0,19
550218,2404.0,19
550219,2404.0,19
550220,2404.0,19
550221,2404.0,19
550222,2404.0,19
550223,2404.0,19
550224,2404.0,19
550225,2404.0,19
550226,2404.0,19
550227,2404.0,19
550228,2404.0,19
550229,2404.0,19
550230,2404.0,19
550231,2404.0,19
550232,2404.0,19
550233,2404.0,19
550234,2404.0,19
550235,2404.0,19
550236,2404.0,19
550237,2404.0,19
550238,2404.0,19
550239,2404.0,19
550240,2404.0,19
550241,2404.0,19
550242,2404.0,19
550243,2404.0,19
550244,2404.0,19
550245,2404.0,19
550246,2404.0,19
550253,2404.0,19
550254,2404.0,19
550255,2404.0,19
550256,2404.0,19
550257,2404.0,19
550258,2404.0,19
550261,2404.0,19
550262,2404.0,19
550263,2404.0,19
550301,2404.0,19
550302,2404.0,19
550303,2404.0,19
550304,2404.0,19
550305,2404.0,19
550306,2404.0,19
550307,2404.0,19
550308,2404.0,19
550309,2404.0,19
550310,2404.0,19
550311,2404.0,19
550312,2404.0,19
550313,2404.0,19
550314,2404.0,19
550315,2404.0,19
550316,2404.0,19
550317,2404.0,19
550318,2404.0,19
550319,2404.0,19
550321,2404.0,19
550322,2404.0,19
550323,2404.0,19
550324,2404.0,19
550325,2404.0,19
550326,2404.0,19
550327,2404.0,19
550328,2404.0,19
550329,2404.0,19
550330,2404.0,19
550331,2404.0,19
550332,2404.0,19
550333,2404.0,19
550334,2404.0,19
550335,2404.0,19
550401,2404.0,19
550402,2404.0,19
550403,2404.0,19
550404,2404.0,19
550405,2404.0,19
550406,2404.0,19
550407,2404.0,19
550408,2404.0,19
550409,2404.0,19
550410,2404.0,19
550411,2404.0,19
550412,2404.0,19
550413,2404.0,19
550414,2404.0,19
550415,2404.0,19
550416,2404.0,19
550417,2404.0,19
550418,2404.0,19
550419,2404.0,19
550420,2404.0,19
550421,2404.0,19
550422,2404.0,19
550423,2404.0,19
550424,2404.0,19
550425,2404.0,19
550426,2404.0,19
550427,2404.0,19
550500,2402.0,19
550501,2402.0,19
550502,2402.0,19
550503,2402.0,19
550504,2402.0,19
550505,2402.0,19
550506,2402.0,19
550507,2402.0,19
550508,2402.0,19
550509,2402.0,19
550510,2402.0,19
550511,2402.0,19
550512,2402.0,19
550514,2402.0,19
550515,2402.0,19
550516,2402.0,19
550517,2402.0,19
550518,2402.0,19
550519,2402.0,19
550520,2402.0,19
550521,2402.0,19
550522,2402.0,19
550523,2402.0,19
550524,2402.0,19
550525,2402.0,19
550526,2402.0,19
550527,2402.0,19
550528,2402.0,19
550529,2402.0,19
550530,2402.0,19
550531,2402.0,19
550532,2402.0,19
550533,2402.0,19
550534,2402.0,19
550535,2402.0,19
550536,2402.0,19
550537,2402.0,19
550538,2402.0,19
550539,2402.0,19
550540,2402.0,19
550541,2402.0,19
550542,2402.0,19
550543,2402.0,19
550544,2402.0,19
550545,2402.0,19
550546,2402.0,19
550547,2402.0,19
550548,2402.0,19
550549,2402.0,19
550550,2402.0,19
550551,2402.0,19
550552,2402.0,19
550553,2402.0,19
550554,2402.0,19
551223,2403.0,19
551232,2403.0,19
551234,2403.0,19
551236,2403.0,19
551506,2402.0,19
551535,2402.0,19
552506,2402.0,19
554479,2404.0,19
554481,2404.0,19
554495,2404.0,19
554620,2403.0,19
554738,2403.0,19
554774,2403.0,19
554881,2404.0,19
555161,2403.0,19
555224,2403.0,19
556113,2404.0,19
556114,2404.0,19
556121,2404.0,19
556122,2404.0,19
556131,2404.0,19
556134,2404.0,19
556135,2404.0,19
556419,2403.0,19
556542,2403.0,19
556743,2404.0,19
556744,2404.0,19
556745,2404.0,19
556748,2404.0,19
556767,2404.0,19
556811,2403.0,19
556816,2403.0,19
556820,2403.0,19
556876,2403.0,19
556937,2403.0,19
557183,2403.0,19
557204,2403.0,19
557320,2403.0,19
557324,2403.0,19
557468,2403.0,19
557653,2403.0,19
558031,2403.0,19
558101,2403.0,19
558233,2403.0,19
558501,2403.0,19
558547,2403.0,19
558646,2403.0,19
558703,2403.0,19
559088,2403.0,19
559413,2403.0,19
559565,2403.0,19
559661,2403.0,19
559677,2403.0,19
559845,2403.0,19
559898,2403.0,19
559976,2403.0,19
560101,1906.0,20
560102,1906.0,20
560103,1906.0,20
560104,1906.0,20
560105,1906.0,20
560106,1906.0,20
560107,1906.0,20
560108,1906.0,20
560109,1906.0,20
560110,1906.0,20
560111,1906.0,20
560112,1906.0,20
560113,1906.0,20
560114,1906.0,20
560115,1906.0,20
560116,1906.0,20
560117,1906.0,20
560118,1906.0,20
560119,1906.0,20
560120,1906.0,20
560121,1906.0,20
560122,1906.0,20
560123,1906.0,20
560124,1906.0,20
560125,1906.0,20
560126,1906.0,20
560127,1906.0,20
560128,1906.0,20
560129,1906.0,20
560130,1906.0,20
560131,1906.0,20
560132,1906.0,20
560133,1906.0,20
560134,1906.0,20
560150,1906.0,20
560151,1906.0,20
560152,1906.0,20
560153,1906.0,20
560154,1906.0,20
560155,1906.0,20
560156,1906.0,20
560157,1906.0,20
560158,1906.0,20
560159,1906.0,20
560163,1906.0,20
560170,1906.0,20
560171,1906.0,20
560172,1906.0,20
560173,1906.0,20
560174,1906.0,20
560175,1906.0,20
560176,1906.0,20
560177,1906.0,20
560178,1906.0,20
560179,1906.0,20
560180,1906.0,20
560181,1906.0,20
560182,1906.0,20
560201,1905.0,20
560202,1905.0,20
560203,1905.0,20
560204,1905.0,20
560205,1905.0,20
560206,1905.0,20
560207,1905.0,20
560208,1905.0,20
560209,1905.0,20
560210,1905.0,20
560211,1905.0,20
560212,1905.0,20
560213,1905.0,20
560214,1905.0,20
560215,1905.0,20
560216,1905.0,20
560217,1905.0,20
560218,1905.0,20
560219,1905.0,20
560220,1905.0,20
560221,1905.0,20
560222,1905.0,20
560223,1905.0,20
560224,1905.0,20
560225,1905.0,20
560226,1905.0,20
560229,1905.0,20
560230,1905.0,20
560231,1905.0,20
560232,1905.0,20
560233,1905.0,20
560234,1905.0,20
560235,1905.0,20
560244,1905.0,20
560245,1905.0,20
560246,1905.0,20
560247,1905.0,20
560248,1905.0,20
560249,1905.0,20
560253,1905.0,20
560254,1905.0,20
560255,1905.0,20
560256,1905.0,20
560257,1905.0,20
560258,1905.0,20
560259,1905.0,20
560301,1904.0,20
560302,1904.0,20
560303,1904.0,20
560304,1904.0,20
560305,1904.0,20
560306,1904.0,20
560311,1904.0,20
560312,1904.0,20
560313,1904.0,20
560314,1904.0,20
560317,1904.0,20
560318,1904.0,20
560319,1904.0,20
560320,1904.0,20
560321,1904.0,20
560322,1904.0,20
560323,1904.0,20
560324,1904.0,20
560325,1904.0,20
560326,1904.0,20
560327,1904.0,20
560328,1904.0,20
560329,1904.0,20
560330,1904.0,20
560331,1904.0,20
560332,1904.0,20
560333,1904.0,20
560334,1904.0,20
560335,1904.0,20
560336,1904.0,20
560337,1904.0,20
560338,1904.0,20
560339,1904.0,20
560340,1904.0,20
560343,1904.0,20
560344,1904.0,20
560345,1904.0,20
560346,1904.0,20
560347,1904.0,20
560348,1904.0,20
560350,1904.0,20
560351,1904.0,20
560352,1904.0,20
560353,1904.0,20
560354,1904.0,20
560401,1903.0,20
560402,1903.0,20
560403,1903.0,20
560404,1903.0,20
560405,1903.0,20
560406,1903.0,20
560407,1903.0,20
560408,1903.0,20
560411,1903.0,20
560412,1903.0,20
560413,1903.0,20
560414,1903.0,20
560415,1903.0,20
560416,1903.0,20
560417,1903.0,20
560418,1903.0,20
560419,1903.0,20
560420,1903.0,20
560421,1903.0,20
560422,1903.0,20
560423,1903.0,20
560424,1903.0,20
560425,1903.0,20
560426,1903.0,20
560427,1903.0,20
560428,1903.0,20
560429,1903.0,20
560430,1903.0,20
560431,1903.0,20
560432,1903.0,20
560433,1903.0,20
560434,1903.0,20
560435,1903.0,20
560436,1903.0,20
560437,1903.0,20
560438,1903.0,20
560439,1903.0,20
560440,1903.0,20
560441,1903.0,20
560442,1903.0,20
560443,1903.0,20
560444,1903.0,20
560445,1903.0,20
560446,1903.0,20
560447,1903.0,20
560448,1903.0,20
560449,1903.0,20
560450,1903.0,20
560451,1903.0,20
560452,1903.0,20
560453,1903.0,20
560456,1903.0,20
560457,1903.0,20
560458,1903.0,20
560459,1903.0,20
560460,1903.0,20
560461,1903.0,20
560462,1903.0,20
560463,1903.0,20
560464,1903.0,20
560465,1903.0,20
560466,1903.0,20
560467,1903.0,20
560468,1903.0,20
560469,1903.0,20
560470,1903.0,20
560471,1903.0,20
560472,1903.0,20
560473,1903.0,20
560474,1903.0,20
560475,1903.0,20
560476,1903.0,20
560501,1902.0,20
560502,1902.0,20
560503,1902.0,20
560504,1902.0,20
560505,1902.0,20
560506,1902.0,20
560507,1902.0,20
560508,1902.0,20
560509,1902.0,20
560510,1902.0,20
560511,1902.0,20
560512,1902.0,20
560513,1902.0,20
560520,1902.0,20
560521,1902.0,20
560522,1902.0,20
560523,1902.0,20
560524,1902.0,20
560529,1902.0,20
560530,1902.0,20
560531,1902.0,20
560532,1902.0,20
560533,1902.0,20
560534,1902.0,20
560535,1902.0,20
560536,1902.0,20
560537,1902.0,20
560538,1902.0,20
560539,1902.0,20
560540,1902.0,20
560541,1902.0,20
560542,1902.0,20
560543,1902.0,20
560544,1902.0,20
560545,1902.0,20
560546,1902.0,20
560547,1902.0,20
560548,1902.0,20
560549,1902.0,20
560550,1902.0,20
560551,1902.0,20
560552,1902.0,20
560553,1902.0,20
560554,1902.0,20
560555,1902.0,20
560556,1902.0,20
560557,1902.0,20
560558,1902.0,20
560559,1902.0,20
560560,1902.0,20
560561,1902.0,20
560562,1902.0,20
560563,1902.0,20
560564,1902.0,20
560565,1902.0,20
560570,1902.0,20
560571,1902.0,20
560572,1902.0,20
560573,1902.0,20
560575,1902.0,20
560576,1902.0,20
560577,1902.0,20
560578,1902.0,20
560584,1902.0,20
560585,1902.0,20
560586,1902.0,20
560587,1902.0,20
560601,1908.0,20
560602,1908.0,20
560603,1908.0,20
560604,1908.0,20
560605,1908.0,20
560606,1908.0,20
560607,1908.0,20
560608,1908.0,20
560609,1908.0,20
560610,1908.0,20
560611,1908.0,20
560612,1908.0,20
560613,1908.0,20
560614,1908.0,20
560615,1908.0,20
560616,1908.0,20
560617,1908.0,20
560618,1908.0,20
560619,1908.0,20
560620,1908.0,20
560621,1908.0,20
560622,1908.0,20
560623,1908.0,20
560624,1908.0,20
560625,1908.0,20
560626,1908.0,20
560627,1908.0,20
560629,1908.0,20
560630,1908.0,20
560631,1908.0,20
560632,1908.0,20
560633,1908.0,20
560634,1908.0,20
560635,1908.0,20
560636,1908.0,20
560637,1908.0,20
560638,1908.0,20
560639,1908.0,20
560640,1908.0,20
560641,1908.0,20
560642,1908.0,20
560643,1908.0,20
560644,1908.0,20
560645,1908.0,20
560646,1908.0,20
560647,1908.0,20
560648,1908.0,20
560649,1908.0,20
560650,1908.0,20
560702,1901.0,20
560704,1901.0,20
560705,1901.0,20
560709,1901.0,20
560710,1901.0,20
560713,1901.0,20
560714,1901.0,20
560716,1901.0,20
560720,1901.0,20
560721,1901.0,20
560722,1901.0,20
560725,1901.0,20
560727,1901.0,20
560728,1901.0,20
560729,1901.0,20
561104,1906.0,20
561253,1905.0,20
561307,1904.0,20
561308,1904.0,20
561310,1904.0,20
561588,1902.0,20
561596,1902.0,20
561700,1901.0,20
562226,1905.0,20
562307,1904.0,20
562308,1904.0,20
562309,1904.0,20
562310,1904.0,20
562315,1904.0,20
562316,1904.0,20
562588,1902.0,20
562596,1902.0,20
562700,1901.0,20
563307,1904.0,20
563310,1904.0,20
563315,1904.0,20
563588,1902.0,20
563596,1902.0,20
563700,1901.0,20
564588,1902.0,20
564596,1902.0,20
565226,1905.0,20
566226,1905.0,20
567741,1901.0,20
567744,1901.0,20
567745,1901.0,20
567747,1901.0,20
567748,1901.0,20
567749,1901.0,20
567752,1901.0,20
567860,1907.0,20
567879,1907.0,20
567889,1907.0,20
568106,1908.0,20
568131,1908.0,20
568142,1908.0,20
568158,1908.0,20
568426,2404.0,20
568427,2404.0,20
568429,2404.0,20
568431,2404.0,20
568619,1906.0,20
568692,1906.0,20
569761,1908.0,20
569763,1908.0,20
569765,1908.0,20
569786,1908.0,20
569787,1908.0,20
570022,301.0,20
570023,301.0,20
570024,301.0,20
570025,301.0,20
570026,301.0,20
570101,303.0,20
570102,303.0,20
570103,303.0,20
570104,303.0,20
570105,303.0,20
570106,303.0,20
570107,303.0,20
570108,303.0,20
570109,303.0,20
570110,303.0,20
570111,303.0,20
570112,303.0,20
570113,303.0,20
570114,303.0,20
570115,303.0,20
570116,303.0,20
570117,303.0,20
570118,303.0,20
570119,303.0,20
570120,303.0,20
570121,303.0,20
570122,303.0,20
570123,303.0,20
570124,303.0,20
570125,303.0,20
570126,303.0,20
570127,303.0,20
570128,303.0,20
570129,303.0,20
570130,303.0,20
570131,303.0,20
570132,303.0,20
570133,303.0,20
570134,303.0,20
570135,303.0,20
570136,303.0,20
570137,303.0,20
570138,303.0,20
570139,303.0,20
570140,303.0,20
570141,303.0,20
570142,303.0,20
570143,303.0,20
570144,303.0,20
570145,303.0,20
570146,303.0,20
570147,303.0,20
570148,303.0,20
570149,303.0,20
570150,303.0,20
570151,303.0,20
570152,303.0,20
570153,303.0,20
570154,303.0,20
570155,303.0,20
570156,303.0,20
570157,303.0,20
570158,303.0,20
570159,303.0,20
570160,303.0,20
570161,303.0,20
570162,303.0,20
570163,303.0,20
570164,303.0,20
570165,303.0,20
570166,303.0,20
570167,303.0,20
570168,303.0,20
570169,303.0,20
570170,303.0,20
570171,303.0,20
570172,303.0,20
570173,303.0,20
570174,303.0,20
570175,303.0,20
570176,303.0,20
570177,303.0,20
570178,303.0,20
570179,303.0,20
570180,303.0,20
570181,303.0,20
570182,303.0,20
570183,303.0,20
570184,303.0,20
570185,303.0,20
570186,303.0,20
570187,303.0,20
570188,303.0,20
570189,303.0,20
570190,303.0,20
570191,303.0,20
570192,303.0,20
570193,303.0,20
570194,303.0,20
570195,303.0,20
570196,303.0,20
570197,303.0,20
570201,302.0,20
570202,302.0,20
570203,302.0,20
570204,302.0,20
570205,302.0,20
570206,302.0,20
570207,302.0,20
570208,302.0,20
570209,302.0,20
570210,302.0,20
570211,302.0,20
570212,302.0,20
570213,302.0,20
570214,302.0,20
570215,302.0,20
570216,302.0,20
570217,302.0,20
570218,302.0,20
570219,302.0,20
570220,302.0,20
570221,302.0,20
570222,302.0,20
570223,302.0,20
570224,302.0,20
570225,302.0,20
570226,302.0,20
570227,302.0,20
570228,302.0,20
570229,302.0,20
570230,302.0,20
570231,302.0,20
570232,302.0,20
570233,302.0,20
570234,302.0,20
570235,302.0,20
570236,302.0,20
570237,302.0,20
570238,302.0,20
570239,302.0,20
570240,302.0,20
570241,302.0,20
570242,302.0,20
570243,302.0,20
570244,302.0,20
570245,302.0,20
570246,302.0,20
570247,302.0,20
570248,302.0,20
570249,302.0,20
570250,302.0,20
570251,302.0,20
570252,302.0,20
570253,302.0,20
570254,302.0,20
570255,302.0,20
570256,302.0,20
570257,302.0,20
570258,302.0,20
570259,302.0,20
570260,302.0,20
570261,302.0,20
570262,302.0,20
570263,302.0,20
570264,302.0,20
570265,302.0,20
570266,302.0,20
570267,302.0,20
570268,302.0,20
570269,302.0,20
570270,302.0,20
570271,302.0,20
570272,302.0,20
570278,302.0,20
570281,302.0,20
570285,302.0,20
570286,302.0,20
570287,302.0,20
570288,302.0,20
570289,302.0,20
570290,302.0,20
570291,302.0,20
570292,302.0,20
570293,302.0,20
570301,301.0,20
570302,301.0,20
570303,301.0,20
570304,301.0,20
570305,301.0,20
570306,301.0,20
570307,301.0,20
570308,301.0,20
570309,301.0,20
570310,301.0,20
570311,301.0,20
570312,301.0,20
570313,301.0,20
570314,301.0,20
570315,301.0,20
570317,301.0,20
570318,301.0,20
570319,301.0,20
570401,301.0,20
570402,301.0,20
570403,301.0,20
570404,301.0,20
570405,301.0,20
570406,301.0,20
570407,301.0,20
570408,301.0,20
570441,301.0,20
570442,301.0,20
570443,301.0,20
570444,301.0,20
570445,301.0,20
570446,301.0,20
570447,301.0,20
570448,301.0,20
570449,301.0,20
570450,301.0,20
570451,301.0,20
570452,301.0,20
570453,301.0,20
570454,301.0,20
570455,301.0,20
570501,303.0,20
570502,303.0,20
570503,303.0,20
570506,303.0,20
571150,303.0,20
571273,302.0,20
571275,302.0,20
572152,303.0,20
572273,302.0,20
573973,302.0,20
574034,301.0,20
574039,301.0,20
574044,301.0,20
574055,301.0,20
574159,301.0,20
574297,301.0,20
574328,301.0,20
574329,301.0,20
574409,301.0,20
574513,1907.0,20
574798,1907.0,20
575486,301.0,20
575568,301.0,20
575569,301.0,20
575574,301.0,20
575575,301.0,20
575577,301.0,20
575584,301.0,20
575585,301.0,20
575629,301.0,20
575728,301.0,20
575863,1907.0,20
576150,302.0,20
576192,302.0,20
577134,301.0,20
577135,301.0,20
577421,1907.0,20
577531,301.0,20
577673,1907.0,20
577754,1907.0,20
577797,1907.0,20
577803,301.0,20
578103,301.0,20
578851,301.0,20
579329,302.0,20
579653,301.0,20
579723,1201.0,20
579724,1201.0,20
579725,1201.0,20
579819,303.0,20
579820,303.0,20
579912,302.0,20
587843,3607.0,21
587846,3607.0,21
587850,3607.0,21
587861,3607.0,21
587957,402.0,21
587962,402.0,21
587967,402.0,21
587968,402.0,21
587973,402.0,21
587975,402.0,21
587976,402.0,21
587977,402.0,21
587978,402.0,21
588132,401.0,21
588135,401.0,21
588177,401.0,21
588196,401.0,21
588473,402.0,21
588639,402.0,21
588663,402.0,21
588862,402.0,21
588996,401.0,21
588997,401.0,21
588998,401.0,21
589215,402.0,21
589320,3607.0,21
589462,402.0,21
589473,402.0,21
589474,402.0,21
589484,402.0,21
589485,402.0,21
589486,402.0,21
589487,402.0,21
589488,402.0,21
589628,403.0,21
589629,403.0,21
589631,403.0,21
589640,403.0,21
589646,403.0,21
589647,403.0,21
589652,403.0,21
589655,403.0,21
589658,403.0,21
589659,403.0,21
589662,403.0,21
590002,401.0,21
590003,401.0,21
590004,401.0,21
590005,401.0,21
590006,401.0,21
590007,401.0,21
590008,401.0,21
590009,401.0,21
590010,401.0,21
590011,401.0,21
590012,401.0,21
590013,401.0,21
590014,401.0,21
590015,401.0,21
590016,401.0,21
590017,401.0,21
590018,401.0,21
590019,401.0,21
591301,404.0,21
591401,404.0,21
591501,401.0,21
593001,404.0,21
594001,404.0,21
596230,3405.0,21
596231,3405.0,21
596288,3405.0,21
596290,3405.0,21
596683,401.0,21
596684,401.0,21
596717,401.0,21
596720,401.0,21
596722,401.0,21
596741,401.0,21
596742,401.0,21
596743,401.0,21
596744,401.0,21
596745,401.0,21
596746,401.0,21
596748,401.0,21
597088,3802.0,21
597090,3802.0,21
597156,3802.0,21
597158,3802.0,21
597159,3802.0,21
597421,3802.0,21
597590,404.0,21
597592,404.0,21
597594,404.0,21
597595,404.0,21
597626,404.0,21
597628,404.0,21
597629,404.0,21
597631,404.0,21
598010,401.0,21
598292,403.0,21
598431,401.0,21
598436,401.0,21
598669,401.0,21
598674,401.0,21
598675,401.0,21
598718,3405.0,21
598725,3405.0,21
598734,3405.0,21
598736,3405.0,21
598739,3405.0,21
598743,3405.0,21
598744,3405.0,21
598748,3405.0,21
598750,3405.0,21
598751,3405.0,21
598841,401.0,21
599307,401.0,21
599322,401.0,21
599398,401.0,21
599427,401.0,21
599678,401.0,21
600020,3908.0,22
600021,3908.0,22
600022,3908.0,22
600023,3908.0,22
600024,3908.0,22
600025,3908.0,22
600030,3908.0,22
600031,3908.0,22
600032,3908.0,22
600033,3908.0,22
600034,3908.0,22
600035,3908.0,22
600036,3908.0,22
600037,3908.0,22
600038,3908.0,22
600039,3908.0,22
600040,3908.0,22
600041,3908.0,22
600043,3908.0,22
600044,3908.0,22
600045,3908.0,22
600046,3908.0,22
600047,3908.0,22
600048,3908.0,22
600049,3908.0,22
600050,3908.0,22
600051,3908.0,22
600052,3908.0,22
600053,3908.0,22
600054,3908.0,22
600060,3908.0,22
600062,3908.0,22
600063,3908.0,22
600064,3908.0,22
600065,3908.0,22
600101,3902.0,22
600102,3902.0,22
600103,3902.0,22
600104,3902.0,22
600105,3902.0,22
600106,3902.0,22
600107,3902.0,22
600108,3902.0,22
600109,3902.0,22
600110,3902.0,22
600111,3902.0,22
600112,3902.0,22
600113,3902.0,22
600114,3902.0,22
600115,3902.0,22
600116,3902.0,22
600122,3902.0,22
600201,3905.0,22
600202,3905.0,22
600203,3905.0,22
600204,3905.0,22
600205,3905.0,22
600206,3905.0,22
600207,3905.0,22
600208,3905.0,22
600209,3905.0,22
600210,3905.0,22
600211,3905.0,22
600212,3905.0,22
600213,3905.0,22
600214,3905.0,22
600215,3905.0,22
600216,3905.0,22
600217,3905.0,22
600218,3905.0,22
600219,3905.0,22
600220,3905.0,22
600221,3905.0,22
600222,3905.0,22
600223,3905.0,22
600224,3905.0,22
600225,3905.0,22
600226,3905.0,22
600227,3905.0,22
600228,3905.0,22
600229,3905.0,22
600230,3905.0,22
600231,3905.0,22
600232,3905.0,22
600233,3905.0,22
600234,3905.0,22
600235,3905.0,22
600236,3905.0,22
600237,3905.0,22
600238,3905.0,22
600239,3905.0,22
600240,3905.0,22
600241,3905.0,22
600242,3905.0,22
600243,3905.0,22
600244,3905.0,22
600245,3905.0,22
600246,3905.0,22
600247,3905.0,22
600248,3905.0,22
600249,3905.0,22
600250,3905.0,22
600251,3905.0,22
600252,3905.0,22
600253,3905.0,22
